CountryCode,iyear,nkill,nattacks
PRY,1980,3.0,2
PRY,1984,1.0,2
PRY,1985,0.0,1
PRY,1987,0.0,1
PRY,1992,0.0,4
PRY,1994,1.0,2
PRY,1995,0.0,12
PRY,1997,1.0,6
PRY,1999,2.0,1
PRY,2000,0.0,2
PRY,2010,2.0,2
PRY,2011,0.0,4
PRY,2012,1.0,4
PRY,2013,12.0,10
PRY,2014,6.0,15
PRY,2015,14.0,19
PRY,2016,10.0,15
PRY,2017,4.0,10
PRY,2018,2.0,4
PSE,1972,1.0,1
PSE,1976,2.0,1
PSE,1978,6.0,4
PSE,1979,3.0,23
PSE,1980,31.0,58
PSE,1981,6.0,21
PSE,1982,10.0,56
PSE,1983,9.0,39
PSE,1984,5.0,31
PSE,1985,0.0,3
PSE,1986,4.0,14
PSE,1987,3.0,14
PSE,1988,11.0,21
PSE,1989,79.0,113
PSE,1990,74.0,105
PSE,1991,50.0,94
PSE,1992,103.0,139
PSE,1994,135.0,179
PSE,1995,44.0,68
PSE,1996,20.0,31
PSE,1997,9.0,23
PSE,1998,14.0,14
PSE,1999,1.0,11
PSE,2000,21.0,30
PSE,2001,103.0,131
PSE,2002,180.0,88
PSE,2003,66.0,49
PSE,2004,33.0,35
PSE,2005,24.0,53
PSE,2006,21.0,37
PSE,2007,119.0,92
PSE,2008,20.0,68
PSE,2009,7.0,10
PSE,2010,0.0,11
PSE,2011,15.0,20
PSE,2012,12.0,23
PSE,2013,12.0,64
PSE,2014,67.0,133
PSE,2015,117.0,245
PSE,2016,90.0,157
PSE,2017,50.0,84
PSE,2018,44.0,118
PSE,2019,27.0,97
PYF,1995,0.0,3
QAT,1982,1.0,1
QAT,1989,3.0,1
QAT,1996,0.0,1
QAT,2000,0.0,1
QAT,2001,1.0,1
QAT,2005,2.0,1
QAT,2015,0.0,1
ROU,1984,1.0,1
ROU,1985,2.0,1
ROU,1991,1.0,1
ROU,1992,0.0,1
ROU,1995,0.0,1
ROU,2008,0.0,1
RUS,1978,4.0,1
RUS,1989,6.0,7
RUS,1990,58.0,36
RUS,1991,28.0,34
RUS,1992,34.0,21
RUS,1994,34.0,47
RUS,1995,145.0,37
RUS,1996,135.0,66
RUS,1997,61.0,77
RUS,1998,49.0,26
RUS,1999,395.0,54
RUS,2000,362.0,138
RUS,2001,228.0,135
RUS,2002,512.0,89
RUS,2003,328.0,76
RUS,2004,583.0,43
RUS,2005,157.0,64
RUS,2006,57.0,56
RUS,2007,55.0,51
RUS,2008,95.0,170
RUS,2009,141.0,152
RUS,2010,231.0,251
RUS,2011,160.0,188
RUS,2012,161.0,151
RUS,2013,148.0,145
RUS,2014,67.0,48
RUS,2015,21.0,22
RUS,2016,64.0,56
RUS,2017,61.0,34
RUS,2018,23.0,23
RUS,2019,16.0,10
RWA,1991,0.0,3
RWA,1992,141.0,18
RWA,1994,1571.0,33
RWA,1995,201.0,17
RWA,1996,129.0,15
RWA,1997,1027.0,33
RWA,1998,100.0,9
RWA,2000,4.0,1
RWA,2001,2.0,2
RWA,2005,30.0,1
RWA,2008,0.0,1
RWA,2009,4.0,1
RWA,2010,6.0,8
RWA,2011,2.0,2
RWA,2012,10.0,6
RWA,2013,6.0,4
RWA,2014,1.0,2
RWA,2016,0.0,1
RWA,2017,2.0,2
RWA,2018,12.0,5
RWA,2019,22.0,3
SAU,1977,0.0,1
SAU,1979,5.0,1
SAU,1984,0.0,2
SAU,1985,1.0,2
SAU,1986,62.0,1
SAU,1988,0.0,1
SAU,1989,1.0,3
SAU,1991,0.0,2
SAU,1994,0.0,2
SAU,1995,14.0,3
SAU,1996,19.0,1
SAU,2000,1.0,5
SAU,2001,2.0,3
SAU,2002,1.0,2
SAU,2003,55.0,8
SAU,2004,64.0,17
SAU,2005,1.0,1
SAU,2006,4.0,3
SAU,2007,3.0,1
SAU,2009,5.0,3
SAU,2011,3.0,2
SAU,2012,4.0,6
SAU,2013,1.0,6
SAU,2014,20.0,14
SAU,2015,214.0,104
SAU,2016,165.0,134
SAU,2017,31.0,57
SAU,2018,17.0,94
SAU,2019,10.0,42
SDN,1973,3.0,1
SDN,1981,2.0,1
SDN,1982,0.0,3
SDN,1983,0.0,3
SDN,1984,305.0,5
SDN,1986,8.0,6
SDN,1987,0.0,1
SDN,1988,58.0,10
SDN,1989,14.0,8
SDN,1990,0.0,1
SDN,1991,32.0,3
SDN,1992,13.0,7
SDN,1994,17.0,5
SDN,1995,6.0,4
SDN,1996,40.0,10
SDN,1997,1.0,3
SDN,1999,16.0,5
SDN,2000,27.0,7
SDN,2001,13.0,9
SDN,2002,589.0,13
SDN,2004,28.0,5
SDN,2005,54.0,6
SDN,2006,484.0,24
SDN,2007,317.0,23
SDN,2008,205.0,32
SDN,2009,77.0,26
SDN,2010,81.0,28
SDN,2011,193.0,38
SDN,2012,60.0,40
SDN,2013,220.0,46
SDN,2014,546.0,157
SDN,2015,210.0,158
SDN,2016,182.0,173
SDN,2017,82.0,106
SDN,2018,42.0,42
SDN,2019,59.0,26
SEN,1980,0.0,1
SEN,1988,2.0,3
SEN,1990,20.0,11
SEN,1991,5.0,4
SEN,1992,64.0,15
SEN,1994,5.0,2
SEN,1995,18.0,8
SEN,1997,92.0,26
SEN,1998,4.0,1
SEN,1999,1.0,1
SEN,2000,4.0,4
SEN,2001,28.0,8
SEN,2002,8.0,3
SEN,2005,0.0,1
SEN,2007,1.0,1
SEN,2008,10.0,2
SEN,2009,9.0,3
SEN,2010,3.0,1
SEN,2011,21.0,4
SEN,2012,16.0,12
SEN,2013,7.0,3
SEN,2014,7.0,2
SEN,2015,0.0,2
SEN,2018,15.0,3
SEN,2019,3.0,1
SGP,1974,0.0,1
SGP,1985,0.0,1
SGP,1987,0.0,2
SGP,1991,4.0,1
SGP,1992,0.0,1
SGP,1994,1.0,1
SLB,1999,2.0,1
SLB,2000,0.0,1
SLB,2002,1.0,1
SLB,2003,1.0,1
SLE,1991,128.0,9
SLE,1992,21.0,4
SLE,1994,228.0,22
SLE,1995,40.0,14
SLE,1996,60.0,5
SLE,1997,16.0,3
SLE,1998,258.0,7
SLE,1999,28.0,9
SLE,2000,60.0,24
SLE,2016,1.0,1
SLE,2017,0.0,3
SLV,1972,0.0,2
SLV,1973,0.0,1
SLV,1974,0.0,3
SLV,1975,2.0,3
SLV,1976,3.0,13
SLV,1977,4.0,6
SLV,1978,33.0,91
SLV,1979,286.0,326
SLV,1980,2383.0,710
SLV,1981,1578.0,664
SLV,1982,1549.0,537
SLV,1983,1667.0,371
SLV,1984,1315.0,273
SLV,1985,1013.0,436
SLV,1986,293.0,175
SLV,1987,421.0,234
SLV,1988,361.0,367
SLV,1989,350.0,356
SLV,1990,294.0,184
SLV,1991,426.0,500
SLV,1992,23.0,29
SLV,1994,22.0,21
SLV,1995,3.0,9
SLV,1996,26.0,7
SLV,1997,1.0,2
SOM,1975,0.0,1
SOM,1980,1.0,1
SOM,1981,0.0,8
SOM,1983,0.0,1
SOM,1984,0.0,2
SOM,1987,0.0,1
SOM,1988,0.0,2
SOM,1989,30.0,2
SOM,1990,5.0,12
SOM,1991,6.0,8
SOM,1992,8.0,21
SOM,1994,78.0,57
SOM,1995,29.0,13
SOM,1996,28.0,16
SOM,1997,145.0,19
SOM,1998,0.0,1
SOM,1999,9.0,4
SOM,2000,36.0,9
SOM,2001,3.0,5
SOM,2002,6.0,3
SOM,2003,7.0,1
SOM,2004,2.0,1
SOM,2005,20.0,6
SOM,2006,22.0,10
SOM,2007,408.0,156
SOM,2008,436.0,172
SOM,2009,381.0,122
SOM,2010,295.0,130
SOM,2011,344.0,185
SOM,2012,783.0,325
SOM,2013,660.0,342
SOM,2014,1589.0,872
SOM,2015,1455.0,422
SOM,2016,1583.0,602
SOM,2017,1917.0,617
SOM,2018,1144.0,527
SOM,2019,860.0,361
SRB,2003,2.0,6
SRB,2004,1.0,1
SRB,2005,0.0,2
SRB,2006,0.0,2
SRB,2008,2.0,4
SRB,2009,0.0,3
SRB,2010,0.0,1
SRB,2012,1.0,3
SRB,2017,0.0,1
SRB,2018,0.0,2
SSD,2012,68.0,5
SSD,2013,226.0,13
SSD,2014,908.0,40
SSD,2015,218.0,54
SSD,2016,633.0,59
SSD,2017,581.0,54
SSD,2018,97.0,69
SSD,2019,67.0,13
SUR,1982,0.0,1
SUR,1983,0.0,1
SUR,1984,0.0,1
SUR,1986,2.0,8
SUR,1987,6.0,13
SUR,1988,6.0,9
SUR,1989,14.0,17
SUR,1990,0.0,7
SUR,1991,1.0,1
SUR,1992,0.0,5
SUR,1994,0.0,1
SUR,1997,0.0,2
SVK,1973,1.0,1
SVK,1974,0.0,1
SVK,1977,1.0,1
SVK,1980,0.0,1
SVK,1981,0.0,2
SVK,1983,2.0,1
SVK,1984,2.0,1
SVK,1989,0.0,3
SVK,1990,0.0,5
SVK,1991,6.0,11
SVK,1992,3.0,12
SVK,1994,0.0,2
SVK,1995,5.0,6
SVK,1996,10.0,21
SVK,1997,11.0,42
SVK,1998,58.0,48
SVK,1999,14.0,24
SVK,2000,5.0,15
SVK,2001,8.0,20
SVK,2002,0.0,3
SVK,2016,0.0,1
SVK,2018,2.0,1
SVN,1994,1.0,1
SVN,1996,0.0,3
SVN,1997,0.0,1
SVN,2000,0.0,1
SWE,1971,1.0,2
SWE,1972,0.0,3
SWE,1975,3.0,1
SWE,1978,0.0,1
SWE,1979,1.0,1
SWE,1983,1.0,1
SWE,1986,1.0,3
SWE,1989,0.0,3
SWE,1990,1.0,6
SWE,1991,1.0,6
SWE,1992,2.0,12
SWE,1994,0.0,1
SWE,1995,0.0,1
SWE,1996,0.0,1
SWE,1997,1.0,4
SWE,1999,0.0,2
SWE,2000,0.0,1
SWE,2005,0.0,3
SWE,2006,0.0,1
SWE,2008,0.0,1
SWE,2009,0.0,1
SWE,2010,1.0,3
SWE,2011,0.0,1
SWE,2012,0.0,2
SWE,2014,0.0,5
SWE,2015,4.0,35
SWE,2016,0.0,16
SWE,2017,5.0,18
SWE,2018,0.0,6
SWE,2019,0.0,2
SWZ,1982,0.0,1
SWZ,1984,1.0,1
SWZ,1986,0.0,1
SWZ,1987,4.0,1
SWZ,1989,0.0,1
SWZ,1991,0.0,1
SWZ,1992,0.0,1
SWZ,1995,0.0,1
SWZ,1997,0.0,1
SWZ,1998,1.0,1
SWZ,1999,0.0,1
SWZ,2003,0.0,1
SWZ,2006,0.0,1
SWZ,2008,0.0,3
SYC,1981,0.0,2
SYR,1974,1.0,4
SYR,1975,0.0,2
SYR,1976,5.0,2
SYR,1977,1.0,3
SYR,1978,0.0,1
SYR,1979,80.0,28
SYR,1980,89.0,33
SYR,1981,192.0,41
SYR,1982,98.0,20
SYR,1983,1.0,1
SYR,1984,0.0,1
SYR,1985,30.0,1
SYR,1986,8.0,4
SYR,1989,0.0,1
SYR,1996,15.0,2
SYR,1997,2.0,1
SYR,1998,0.0,1
SYR,2004,4.0,1
SYR,2006,5.0,1
SYR,2008,18.0,1
SYR,2011,163.0,49
SYR,2012,877.0,180
SYR,2013,1570.0,286
SYR,2014,3312.0,333
SYR,2015,3924.0,491
SYR,2016,2811.0,474
SYR,2017,2031.0,250
SYR,2018,1547.0,233
SYR,2019,1102.0,292
TCD,1974,0.0,1
TCD,1984,0.0,1
TCD,1985,0.0,1
TCD,1986,0.0,1
TCD,1991,40.0,2
TCD,1992,170.0,4
TCD,1994,1.0,1
TCD,1995,0.0,3
TCD,1996,1.0,1
TCD,1997,2.0,1
TCD,1998,0.0,1
TCD,1999,77.0,1
TCD,2002,21.0,4
TCD,2006,103.0,11
TCD,2007,136.0,7
TCD,2008,172.0,8
TCD,2009,0.0,3
TCD,2010,0.0,1
TCD,2014,6.0,1
TCD,2015,306.0,27
TCD,2016,22.0,5
TCD,2017,62.0,6
TCD,2018,112.0,12
TCD,2019,189.0,14
TGO,1985,1.0,3
TGO,1991,13.0,2
TGO,1992,12.0,27
TGO,1994,47.0,13
TGO,1995,0.0,1
TGO,1996,3.0,1
TGO,2005,0.0,1
THA,1972,0.0,1
THA,1974,2.0,1
THA,1977,1.0,3
THA,1978,29.0,5
THA,1979,62.0,16
THA,1980,75.0,26
THA,1981,21.0,18
THA,1982,1.0,3
THA,1983,0.0,1
THA,1984,0.0,1
THA,1985,0.0,1
THA,1986,0.0,3
THA,1988,10.0,5
THA,1989,35.0,16
THA,1990,22.0,10
THA,1991,11.0,8
THA,1992,39.0,25
THA,1994,17.0,24
THA,1995,19.0,12
THA,1996,10.0,19
THA,1997,18.0,20
THA,1998,4.0,4
THA,1999,0.0,4
THA,2000,7.0,4
THA,2001,11.0,14
THA,2002,16.0,12
THA,2003,6.0,6
THA,2004,32.0,44
THA,2005,130.0,155
THA,2006,194.0,202
THA,2007,264.0,293
THA,2008,166.0,200
THA,2009,270.0,298
THA,2010,154.0,253
THA,2011,152.0,182
THA,2012,209.0,280
THA,2013,255.0,472
THA,2014,192.0,423
THA,2015,116.0,278
THA,2016,120.0,329
THA,2017,72.0,179
THA,2018,69.0,182
THA,2019,72.0,130
TJK,1992,14.0,17
TJK,1994,48.0,31
TJK,1995,78.0,34
TJK,1996,50.0,22
TJK,1997,43.0,40
TJK,1998,29.0,11
TJK,1999,2.0,4
TJK,2000,11.0,6
TJK,2001,8.0,6
TJK,2005,0.0,1
TJK,2007,1.0,1
TJK,2009,0.0,1
TJK,2010,4.0,1
TJK,2012,3.0,5
TJK,2014,1.0,1
TJK,2015,12.0,3
TJK,2016,2.0,2
TJK,2017,1.0,2
TJK,2018,33.0,3
TJK,2019,49.0,2
TKM,2002,0.0,1
TKM,2014,3.0,1
TLS,2000,1.0,4
TLS,2003,5.0,2
TLS,2005,0.0,1
TLS,2007,1.0,2
TLS,2008,2.0,1
TTO,1976,0.0,1
TTO,1979,0.0,1
TTO,1981,0.0,1
TTO,1983,0.0,1
TTO,1989,0.0,1
TTO,1991,0.0,1
TTO,1992,0.0,1
TTO,1994,2.0,1
TTO,1995,4.0,4
TTO,1996,0.0,3
TTO,2005,0.0,2
TTO,2010,0.0,1
TTO,2013,0.0,3
TTO,2015,0.0,1
TTO,2018,0.0,1
TTO,2019,0.0,1
TUN,1979,0.0,1
TUN,1980,41.0,1
TUN,1986,0.0,2
TUN,1987,0.0,4
TUN,1991,4.0,2
TUN,1994,1.0,1
TUN,1995,7.0,1
TUN,2000,5.0,1
TUN,2001,3.0,1
TUN,2002,21.0,1
TUN,2007,14.0,1
TUN,2008,0.0,1
TUN,2011,4.0,3
TUN,2012,4.0,3
TUN,2013,25.0,29
TUN,2014,43.0,23
TUN,2015,107.0,19
TUN,2016,71.0,12
TUN,2017,5.0,4
TUN,2018,16.0,19
TUN,2019,9.0,16
TUR,1970,0.0,12
TUR,1971,1.0,35
TUR,1972,3.0,9
TUR,1974,0.0,1
TUR,1975,0.0,10
TUR,1976,7.0,35
TUR,1977,29.0,189
TUR,1978,40.0,52
TUR,1979,123.0,141
TUR,1980,111.0,95
TUR,1981,11.0,8
TUR,1982,9.0,5
TUR,1983,2.0,5
TUR,1984,27.0,19
TUR,1985,1.0,2
TUR,1986,26.0,7
TUR,1987,187.0,43
TUR,1988,102.0,42
TUR,1989,232.0,114
TUR,1990,512.0,195
TUR,1991,308.0,293
TUR,1992,1233.0,514
TUR,1994,982.0,300
TUR,1995,189.0,133
TUR,1996,117.0,54
TUR,1997,60.0,44
TUR,1998,37.0,23
TUR,1999,127.0,109
TUR,2000,12.0,35
TUR,2001,17.0,19
TUR,2002,0.0,5
TUR,2003,67.0,19
TUR,2004,25.0,27
TUR,2005,35.0,41
TUR,2006,46.0,43
TUR,2007,26.0,30
TUR,2008,42.0,32
TUR,2009,18.0,13
TUR,2010,13.0,20
TUR,2011,25.0,51
TUR,2012,248.0,189
TUR,2013,83.0,42
TUR,2014,40.0,95
TUR,2015,490.0,425
TUR,2016,1008.0,544
TUR,2017,222.0,181
TUR,2018,94.0,94
TUR,2019,99.0,70
TWN,1971,25.0,1
TWN,1976,0.0,1
TWN,1990,0.0,1
TWN,1991,7.0,2
TWN,1992,16.0,20
TWN,1994,1.0,5
TWN,1995,0.0,4
TWN,1996,9.0,5
TWN,1997,0.0,1
TWN,2001,2.0,2
TWN,2004,0.0,2
TWN,2008,0.0,1
TWN,2013,0.0,2
TWN,2014,0.0,1
TWN,2016,0.0,1
TWN,2017,0.0,1
TWN,2018,0.0,3
TWN,2019,0.0,1
TZA,1975,0.0,1
TZA,1979,1.0,1
TZA,1982,0.0,1
TZA,1994,1.0,1
TZA,1995,0.0,1
TZA,1997,1.0,1
TZA,1998,11.0,1
TZA,2000,0.0,2
TZA,2001,2.0,4
TZA,2002,24.0,2
TZA,2004,0.0,1
TZA,2008,0.0,1
TZA,2010,0.0,1
TZA,2013,8.0,7
TZA,2014,4.0,11
TZA,2015,10.0,14
TZA,2016,3.0,3
TZA,2017,8.0,6
TZA,2018,9.0,3
TZA,2019,6.0,1
UGA,1979,13.0,8
UGA,1981,57.0,25
UGA,1982,0.0,1
UGA,1983,121.0,6
UGA,1984,235.0,3
UGA,1985,32.0,7
UGA,1986,1.0,1
UGA,1987,1.0,1
UGA,1988,160.0,15
UGA,1989,72.0,15
UGA,1990,84.0,14
UGA,1991,2.0,2
UGA,1992,2.0,3
UGA,1994,22.0,13
UGA,1995,145.0,7
UGA,1996,413.0,29
UGA,1997,239.0,24
UGA,1998,81.0,18
UGA,1999,75.0,19
UGA,2000,297.0,20
UGA,2001,56.0,24
UGA,2002,173.0,24
UGA,2003,231.0,30
UGA,2004,193.0,10
UGA,2005,80.0,11
UGA,2007,2.0,1
UGA,2008,3.0,7
UGA,2009,11.0,2
UGA,2010,75.0,6
UGA,2012,5.0,4
UGA,2014,98.0,6
UGA,2015,4.0,10
UGA,2016,75.0,15
UGA,2017,7.0,13
UGA,2018,17.0,10
UGA,2019,2.0,4
UKR,1991,0.0,2
UKR,1992,1.0,1
UKR,1994,4.0,10
UKR,1995,0.0,2
UKR,1996,0.0,3
UKR,1997,2.0,2
UKR,1999,1.0,6
UKR,2000,0.0,1
UKR,2002,1.0,3
UKR,2003,0.0,1
UKR,2007,0.0,1
UKR,2008,0.0,1
UKR,2009,0.0,2
UKR,2010,1.0,4
UKR,2011,0.0,3
UKR,2012,1.0,8
UKR,2013,1.0,5
UKR,2014,1397.0,896
UKR,2015,766.0,638
UKR,2016,48.0,62
UKR,2017,40.0,62
UKR,2018,14.0,36
UKR,2019,18.0,31
URY,1970,3.0,33
URY,1971,1.0,8
URY,1972,0.0,7
URY,1984,0.0,4
URY,1985,0.0,2
URY,1986,0.0,2
URY,1989,1.0,1
URY,1990,0.0,1
URY,1991,0.0,3
URY,1992,0.0,11
URY,1994,0.0,4
URY,1995,0.0,1
URY,1996,0.0,1
URY,1997,0.0,2
URY,2005,0.0,1
URY,2016,1.0,1
USA,1970,33.0,468
USA,1971,20.0,247
USA,1972,10.0,68
USA,1973,45.0,58
USA,1974,16.0,94
USA,1975,24.0,149
USA,1976,4.0,105
USA,1977,5.0,130
USA,1978,8.0,87
USA,1979,18.0,69
USA,1980,15.0,67
USA,1981,8.0,74
USA,1982,10.0,77
USA,1983,8.0,44
USA,1984,3.0,63
USA,1985,3.0,40
USA,1986,1.0,49
USA,1987,1.0,34
USA,1988,1.0,27
USA,1989,3.0,42
USA,1990,5.0,32
USA,1991,2.0,30
USA,1992,2.0,32
USA,1994,10.0,55
USA,1995,178.0,60
USA,1996,2.0,35
USA,1997,2.0,42
USA,1998,4.0,31
USA,1999,20.0,54
USA,2000,8.0,42
USA,2001,3014.0,47
USA,2002,4.0,33
USA,2003,0.0,33
USA,2004,0.0,9
USA,2005,0.0,21
USA,2006,1.0,6
USA,2007,0.0,8
USA,2008,2.0,18
USA,2009,22.0,12
USA,2010,4.0,17
USA,2011,0.0,10
USA,2012,7.0,20
USA,2013,23.0,20
USA,2014,26.0,29
USA,2015,54.0,39
USA,2016,68.0,68
USA,2017,98.0,66
USA,2018,45.0,75
USA,2019,53.0,68
UZB,1992,0.0,2
UZB,1995,0.0,1
UZB,1999,19.0,8
UZB,2004,36.0,5
UZB,2005,10.0,2
UZB,2009,3.0,2
UZB,2015,0.0,1
VAT,1981,0.0,1
VEN,1970,0.0,2
VEN,1971,0.0,4
VEN,1972,0.0,1
VEN,1973,0.0,4
VEN,1974,0.0,3
VEN,1975,0.0,5
VEN,1976,0.0,4
VEN,1977,1.0,3
VEN,1978,1.0,7
VEN,1979,0.0,4
VEN,1980,3.0,8
VEN,1981,2.0,7
VEN,1982,30.0,2
VEN,1983,7.0,6
VEN,1984,2.0,4
VEN,1985,0.0,2
VEN,1986,13.0,8
VEN,1987,3.0,13
VEN,1988,41.0,10
VEN,1989,14.0,8
VEN,1990,0.0,1
VEN,1991,47.0,17
VEN,1992,7.0,32
VEN,1994,4.0,12
VEN,1995,8.0,11
VEN,1996,13.0,12
VEN,1997,3.0,41
VEN,1998,0.0,1
VEN,1999,0.0,5
VEN,2001,0.0,5
VEN,2002,0.0,5
VEN,2003,0.0,8
VEN,2007,1.0,2
VEN,2008,1.0,1
VEN,2009,10.0,3
VEN,2012,0.0,1
VEN,2013,0.0,1
VEN,2014,1.0,4
VEN,2015,1.0,3
VEN,2016,9.0,6
VEN,2017,5.0,17
VEN,2018,32.0,11
VEN,2019,2.0,9
VNM,1972,81.0,1
VNM,1992,0.0,1
VNM,1994,0.0,1
VNM,1995,0.0,1
VNM,1996,0.0,1
VNM,1997,1.0,2
VNM,2001,0.0,4
VNM,2017,0.0,2
VNM,2018,0.0,1
VUT,1980,0.0,1
VUT,1996,0.0,2
WLF,1994,0.0,1
XKX,1999,23.0,39
XKX,2000,23.0,60
XKX,2001,20.0,17
XKX,2002,1.0,5
XKX,2003,7.0,9
XKX,2004,0.0,1
XKX,2005,1.0,8
XKX,2006,0.0,6
XKX,2007,1.0,5
XKX,2008,0.0,11
XKX,2009,0.0,1
XKX,2010,1.0,1
XKX,2011,0.0,1
XKX,2012,3.0,4
XKX,2013,1.0,6
XKX,2014,2.0,4
XKX,2015,0.0,2
XKX,2016,0.0,8
XKX,2017,0.0,8
XKX,2018,1.0,2
YEM,1971,0.0,1
YEM,1974,0.0,1
YEM,1977,1.0,1
YEM,1978,1.0,2
YEM,1981,1.0,1
YEM,1983,0.0,1
YEM,1988,0.0,1
YEM,1991,1.0,5
YEM,1992,20.0,24
YEM,1994,14.0,19
YEM,1995,4.0,8
YEM,1996,3.0,8
YEM,1997,11.0,19
YEM,1998,8.0,7
YEM,1999,11.0,17
YEM,2000,19.0,10
YEM,2001,2.0,7
YEM,2002,4.0,7
YEM,2003,16.0,7
YEM,2005,12.0,7
YEM,2006,14.0,5
YEM,2007,24.0,7
YEM,2008,74.0,22
YEM,2009,47.0,23
YEM,2010,345.0,112
YEM,2011,461.0,118
YEM,2012,1056.0,312
YEM,2013,626.0,434
YEM,2014,1384.0,814
YEM,2015,2506.0,818
YEM,2016,1867.0,917
YEM,2017,1016.0,530
YEM,2018,1124.0,497
YEM,2019,1223.0,772
ZAF,1974,0.0,1
ZAF,1976,2.0,1
ZAF,1977,5.0,15
ZAF,1978,6.0,9
ZAF,1979,8.0,16
ZAF,1980,26.0,23
ZAF,1981,8.0,42
ZAF,1982,9.0,26
ZAF,1983,28.0,56
ZAF,1984,21.0,60
ZAF,1985,82.0,106
ZAF,1986,153.0,159
ZAF,1987,120.0,133
ZAF,1988,152.0,245
ZAF,1989,57.0,149
ZAF,1990,150.0,154
ZAF,1991,384.0,127
ZAF,1992,706.0,271
ZAF,1994,447.0,174
ZAF,1995,105.0,32
ZAF,1996,82.0,47
ZAF,1997,23.0,17
ZAF,1998,13.0,6
ZAF,1999,4.0,17
ZAF,2000,18.0,21
ZAF,2002,1.0,8
ZAF,2007,1.0,2
ZAF,2008,0.0,1
ZAF,2012,5.0,4
ZAF,2013,2.0,13
ZAF,2014,9.0,20
ZAF,2015,5.0,5
ZAF,2016,21.0,27
ZAF,2017,21.0,29
ZAF,2018,24.0,41
ZAF,2019,10.0,23
ZMB,1971,1.0,1
ZMB,1973,2.0,1
ZMB,1975,1.0,1
ZMB,1977,1.0,1
ZMB,1978,0.0,3
ZMB,1979,0.0,1
ZMB,1981,0.0,1
ZMB,1985,0.0,1
ZMB,1986,2.0,1
ZMB,1987,0.0,1
ZMB,1988,9.0,5
ZMB,1989,33.0,18
ZMB,1990,20.0,4
ZMB,1995,0.0,1
ZMB,1996,0.0,4
ZMB,1999,1.0,7
ZMB,2000,0.0,8
ZMB,2002,0.0,1
ZMB,2017,0.0,2
ZWE,1978,73.0,19
ZWE,1979,120.0,51
ZWE,1980,37.0,27
ZWE,1981,13.0,9
ZWE,1982,22.0,12
ZWE,1983,11.0,6
ZWE,1984,4.0,3
ZWE,1985,5.0,1
ZWE,1986,1.0,1
ZWE,1987,35.0,11
ZWE,1988,2.0,1
ZWE,1989,21.0,3
ZWE,1990,9.0,6
ZWE,1991,0.0,1
ZWE,1992,0.0,1
ZWE,1994,0.0,1
ZWE,1995,0.0,2
ZWE,2000,0.0,1
ZWE,2001,1.0,3
ZWE,2002,8.0,8
ZWE,2003,0.0,1
ZWE,2006,0.0,1
ZWE,2007,0.0,1
ZWE,2008,7.0,5
ZWE,2010,1.0,1
ZWE,2011,0.0,1
ZWE,2013,1.0,3
ZWE,2014,0.0,1
ZWE,2017,0.0,3
ZWE,2018,2.0,2
ZWE,2019,0.0,2
